"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN099999901","PORT BLAIR, IN","2023-11-13","78","83","73"
"IN099999901","PORT BLAIR, IN","2023-11-14","79","86","77"
"IN099999901","PORT BLAIR, IN","2023-11-15","82","88","76"
"IN099999901","PORT BLAIR, IN","2023-11-16","84","89","79"
"IN099999901","PORT BLAIR, IN","2023-11-17","82","89",
"IN099999901","PORT BLAIR, IN","2023-11-18","79","82","75"
"IN099999901","PORT BLAIR, IN","2023-11-19","83","87","77"
"IN099999901","PORT BLAIR, IN","2023-11-20","82","87","79"
"IN099999901","PORT BLAIR, IN","2023-11-21","81","89",
"IN099999901","PORT BLAIR, IN","2023-11-22","81","87","75"
"IN099999901","PORT BLAIR, IN","2023-11-23","82","88","75"
"IN099999901","PORT BLAIR, IN","2023-11-24","83","87","80"
"IN099999901","PORT BLAIR, IN","2023-11-25","83","89",
"IN099999901","PORT BLAIR, IN","2023-11-26","83","89",
"IN099999901","PORT BLAIR, IN","2023-11-27","84","90","79"
"IN099999901","PORT BLAIR, IN","2023-11-28","84","87","82"
"IN099999901","PORT BLAIR, IN","2023-11-29","83","88","81"
"IN099999901","PORT BLAIR, IN","2023-11-30","83","85","81"
"IN099999901","PORT BLAIR, IN","2023-12-01","82","86",
"IN099999901","PORT BLAIR, IN","2023-12-02","81","86","77"
"IN099999901","PORT BLAIR, IN","2023-12-03","82","87","77"
"IN099999901","PORT BLAIR, IN","2023-12-04","81","87","77"
"IN099999901","PORT BLAIR, IN","2023-12-05","80","86","74"
"IN099999901","PORT BLAIR, IN","2023-12-06","77","80",
"IN099999901","PORT BLAIR, IN","2023-12-07","82","89","76"
"IN099999901","PORT BLAIR, IN","2023-12-08","82","88","77"
"IN099999901","PORT BLAIR, IN","2023-12-09","82","88","78"
"IN099999901","PORT BLAIR, IN","2023-12-10","82","88","77"
"IN099999901","PORT BLAIR, IN","2023-12-11","83","88","77"
"IN099999901","PORT BLAIR, IN","2023-12-12","83","89","80"
"IN099999901","PORT BLAIR, IN","2023-12-13","83","89","79"
"IN099999901","PORT BLAIR, IN","2023-12-14","83","88",
"IN099999901","PORT BLAIR, IN","2023-12-15","84","90","78"
"IN099999901","PORT BLAIR, IN","2023-12-16","83","89","80"
"IN099999901","PORT BLAIR, IN","2023-12-17","82","89",
"IN099999901","PORT BLAIR, IN","2023-12-18","84","88","76"
"IN099999901","PORT BLAIR, IN","2023-12-19","84","89","81"
"IN099999901","PORT BLAIR, IN","2023-12-20","83","89","80"
"IN099999901","PORT BLAIR, IN","2023-12-21","83","89",
"IN099999901","PORT BLAIR, IN","2023-12-22","83","88","78"
"IN099999901","PORT BLAIR, IN","2023-12-23","83","87",
"IN099999901","PORT BLAIR, IN","2023-12-24","83","87","79"
"IN099999901","PORT BLAIR, IN","2023-12-27","83","88","80"
"IN099999901","PORT BLAIR, IN","2023-12-28","83","88","79"
"IN099999901","PORT BLAIR, IN","2023-12-29","83","89",
"IN099999901","PORT BLAIR, IN","2023-12-30","83","89","77"
"IN099999901","PORT BLAIR, IN","2023-12-31","82","88","78"
"IN099999901","PORT BLAIR, IN","2024-01-01","81","87",
"IN099999901","PORT BLAIR, IN","2024-01-02","81","87","75"
"IN099999901","PORT BLAIR, IN","2024-01-03","82","88","78"
"IN099999901","PORT BLAIR, IN","2024-01-04","83","89","79"
"IN099999901","PORT BLAIR, IN","2024-01-05","83","89","80"
"IN099999901","PORT BLAIR, IN","2024-01-06","83","88","80"
"IN099999901","PORT BLAIR, IN","2024-01-07","83","89",
"IN099999901","PORT BLAIR, IN","2024-01-08","83","89","79"
"IN099999901","PORT BLAIR, IN","2024-01-09","81","88",
"IN099999901","PORT BLAIR, IN","2024-01-10","79",,"74"
"IN099999901","PORT BLAIR, IN","2024-01-11","80","86","72"
"IN099999901","PORT BLAIR, IN","2024-01-12","80","87",
"IN099999901","PORT BLAIR, IN","2024-01-13","79","86","72"
"IN099999901","PORT BLAIR, IN","2024-01-14","79","85","71"
"IN099999901","PORT BLAIR, IN","2024-01-15","81","89","74"
"IN099999901","PORT BLAIR, IN","2024-01-16","83","88","79"
"IN099999901","PORT BLAIR, IN","2024-01-17","83","89","80"
"IN099999901","PORT BLAIR, IN","2024-01-18","82","88","79"
"IN099999901","PORT BLAIR, IN","2024-01-19","82","89",
"IN099999901","PORT BLAIR, IN","2024-01-20","80","87","74"
"IN099999901","PORT BLAIR, IN","2024-01-21","80","87","73"
"IN099999901","PORT BLAIR, IN","2024-01-22","79","87",
"IN099999901","PORT BLAIR, IN","2024-01-23","80","87","69"
"IN099999901","PORT BLAIR, IN","2024-01-24","82","87","76"
"IN099999901","PORT BLAIR, IN","2024-01-25","81","88",
"IN099999901","PORT BLAIR, IN","2024-01-26","78","83",
"IN099999901","PORT BLAIR, IN","2024-01-27","78","85",
"IN099999901","PORT BLAIR, IN","2024-01-28","80","85","73"
"IN099999901","PORT BLAIR, IN","2024-01-29","81","87",
"IN099999901","PORT BLAIR, IN","2024-01-30","81","86","74"
"IN099999901","PORT BLAIR, IN","2024-01-31","81","86","77"
"IN099999901","PORT BLAIR, IN","2024-02-01","82","87","77"
"IN099999901","PORT BLAIR, IN","2024-02-02","82","88","78"
"IN099999901","PORT BLAIR, IN","2024-02-03","81","87",
"IN099999901","PORT BLAIR, IN","2024-02-04","80","88","74"
"IN099999901","PORT BLAIR, IN","2024-02-05","79","87","73"
"IN099999901","PORT BLAIR, IN","2024-02-06","79","87","72"
"IN099999901","PORT BLAIR, IN","2024-02-07","79","87","72"
"IN099999901","PORT BLAIR, IN","2024-02-08","81","89","73"
"IN099999901","PORT BLAIR, IN","2024-02-09","80","87","73"
"IN099999901","PORT BLAIR, IN","2024-02-10","80","87","70"
"IN099999901","PORT BLAIR, IN","2024-02-11","82","87","76"
"IN099999901","PORT BLAIR, IN","2024-02-12","82","87","79"
"IN099999901","PORT BLAIR, IN","2024-02-13","83","88","77"
"IN099999901","PORT BLAIR, IN","2024-02-14","82","89","77"
"IN099999901","PORT BLAIR, IN","2024-02-15","83","89","78"
"IN099999901","PORT BLAIR, IN","2024-02-16","82","88","75"
"IN099999901","PORT BLAIR, IN","2024-02-17","82","88","77"
"IN099999901","PORT BLAIR, IN","2024-02-18","82","89","79"
"IN099999901","PORT BLAIR, IN","2024-02-19","81","89",
"IN099999901","PORT BLAIR, IN","2024-02-20","80","88","71"
"IN099999901","PORT BLAIR, IN","2024-02-21","79","88","71"
"IN099999901","PORT BLAIR, IN","2024-02-22","79","86","71"
"IN099999901","PORT BLAIR, IN","2024-02-23","80","86","72"
"IN099999901","PORT BLAIR, IN","2024-02-24","82","88",
"IN099999901","PORT BLAIR, IN","2024-02-25","83","89","76"
"IN099999901","PORT BLAIR, IN","2024-02-26","83",,
"IN099999901","PORT BLAIR, IN","2024-02-27","83",,"76"
"IN099999901","PORT BLAIR, IN","2024-02-28","84",,"77"
"IN099999901","PORT BLAIR, IN","2024-02-29","82","88",
"IN099999901","PORT BLAIR, IN","2024-03-01","83","89","76"
"IN099999901","PORT BLAIR, IN","2024-03-02","81","88","73"
"IN099999901","PORT BLAIR, IN","2024-03-03","82","90","75"
"IN099999901","PORT BLAIR, IN","2024-03-04","82","89","75"
"IN099999901","PORT BLAIR, IN","2024-03-05","81","90","76"
"IN099999901","PORT BLAIR, IN","2024-03-06","81","90","73"
"IN099999901","PORT BLAIR, IN","2024-03-07","82","90","73"
"IN099999901","PORT BLAIR, IN","2024-03-08","80",,
"IN099999901","PORT BLAIR, IN","2024-03-09","81","88","72"
"IN099999901","PORT BLAIR, IN","2024-03-10","83","90","76"
"IN099999901","PORT BLAIR, IN","2024-03-11","81","91",
"IN099999901","PORT BLAIR, IN","2024-03-12","82","88","74"
"IN099999901","PORT BLAIR, IN","2024-03-13","82",,"75"
"IN099999901","PORT BLAIR, IN","2024-03-14","82","90","76"
"IN099999901","PORT BLAIR, IN","2024-03-15","82","90","74"
"IN099999901","PORT BLAIR, IN","2024-03-16","82","91","73"
"IN099999901","PORT BLAIR, IN","2024-03-17","81","88","75"
"IN099999901","PORT BLAIR, IN","2024-03-18","81","88","75"
"IN099999901","PORT BLAIR, IN","2024-03-19","83","89","75"
"IN099999901","PORT BLAIR, IN","2024-03-20","84","89","78"
"IN099999901","PORT BLAIR, IN","2024-03-21","85","90","81"
"IN099999901","PORT BLAIR, IN","2024-03-22","84","90",
"IN099999901","PORT BLAIR, IN","2024-03-23","84","90","78"
"IN099999901","PORT BLAIR, IN","2024-03-24","84","91","78"
"IN099999901","PORT BLAIR, IN","2024-03-25","83","90",
"IN099999901","PORT BLAIR, IN","2024-03-26","84","90","75"
"IN099999901","PORT BLAIR, IN","2024-03-27","87","91",
"IN099999901","PORT BLAIR, IN","2024-04-03","84","91","76"
"IN099999901","PORT BLAIR, IN","2024-04-04","84","93","78"
"IN099999901","PORT BLAIR, IN","2024-04-05","84","93","77"
"IN099999901","PORT BLAIR, IN","2024-04-06","84","90","77"
"IN099999901","PORT BLAIR, IN","2024-04-07","85","90","77"
"IN099999901","PORT BLAIR, IN","2024-04-08","85","92","79"
"IN099999901","PORT BLAIR, IN","2024-04-09","85","91","79"
"IN099999901","PORT BLAIR, IN","2024-04-10","86","91","80"
"IN099999901","PORT BLAIR, IN","2024-04-11","87","92","81"
"IN099999901","PORT BLAIR, IN","2024-04-12","86","92","81"
"IN099999901","PORT BLAIR, IN","2024-04-13","86","91","80"
"IN099999901","PORT BLAIR, IN","2024-04-14","87","94","80"
"IN099999901","PORT BLAIR, IN","2024-04-15","87","95","81"
"IN099999901","PORT BLAIR, IN","2024-04-19","86","96","79"
"IN099999901","PORT BLAIR, IN","2024-04-20","86","95","79"
"IN099999901","PORT BLAIR, IN","2024-04-21","86","93","79"
"IN099999901","PORT BLAIR, IN","2024-04-22","86","94","79"
"IN099999901","PORT BLAIR, IN","2024-04-23","87","94","81"
"IN099999901","PORT BLAIR, IN","2024-04-24","86","93","79"
"IN099999901","PORT BLAIR, IN","2024-04-25","86","92","81"
"IN099999901","PORT BLAIR, IN","2024-04-26","87","93","81"
"IN099999901","PORT BLAIR, IN","2024-04-27","86","93","80"
"IN099999901","PORT BLAIR, IN","2024-04-28","86","94","79"
"IN099999901","PORT BLAIR, IN","2024-04-29","86","92","79"
"IN099999901","PORT BLAIR, IN","2024-04-30","87",,"81"
"IN099999901","PORT BLAIR, IN","2024-05-02","86","94","80"
"IN099999901","PORT BLAIR, IN","2024-05-03","86","94","79"
"IN099999901","PORT BLAIR, IN","2024-05-04","87","96","80"
"IN099999901","PORT BLAIR, IN","2024-05-05","88","94","81"
"IN099999901","PORT BLAIR, IN","2024-05-06","87","94","81"
"IN099999901","PORT BLAIR, IN","2024-05-07","86","94",
"IN099999901","PORT BLAIR, IN","2024-05-08","86","93","79"
"IN099999901","PORT BLAIR, IN","2024-05-09","88","93","81"
"IN099999901","PORT BLAIR, IN","2024-05-10","86","92","82"
"IN099999901","PORT BLAIR, IN","2024-05-11","87","92","80"
"IN099999901","PORT BLAIR, IN","2024-05-12","85","91",
"IN099999901","PORT BLAIR, IN","2024-05-13","84","90","78"
"IN099999901","PORT BLAIR, IN","2024-05-14","87","93",
"IN099999901","PORT BLAIR, IN","2024-05-15","86","92","80"
"IN099999901","PORT BLAIR, IN","2024-05-16","86","92","81"
"IN099999901","PORT BLAIR, IN","2024-05-17","86",,"81"
"IN099999901","PORT BLAIR, IN","2024-05-18","86","93","81"
"IN099999901","PORT BLAIR, IN","2024-05-19","81","85","77"
"IN099999901","PORT BLAIR, IN","2024-05-20","85","91","79"
"IN099999901","PORT BLAIR, IN","2024-05-21","81","89",
"IN099999901","PORT BLAIR, IN","2024-05-22","79","85",
"IN099999901","PORT BLAIR, IN","2024-05-23","79","83","76"
"IN099999901","PORT BLAIR, IN","2024-05-24","80",,"75"
"IN099999901","PORT BLAIR, IN","2024-05-25","82","85","77"
"IN099999901","PORT BLAIR, IN","2024-05-26","85","90","80"
"IN099999901","PORT BLAIR, IN","2024-05-27","83","89","77"
"IN099999901","PORT BLAIR, IN","2024-05-28","81",,"76"
"IN099999901","PORT BLAIR, IN","2024-05-29","83","89","77"
"IN099999901","PORT BLAIR, IN","2024-05-30","82","88","79"
"IN099999901","PORT BLAIR, IN","2024-05-31","80","87","78"
"IN099999901","PORT BLAIR, IN","2024-06-01","80","84","77"
"IN099999901","PORT BLAIR, IN","2024-06-02","79","84","75"
"IN099999901","PORT BLAIR, IN","2024-06-03","84","89","78"
"IN099999901","PORT BLAIR, IN","2024-06-04","85","90","80"
"IN099999901","PORT BLAIR, IN","2024-06-05","81","84",
"IN099999901","PORT BLAIR, IN","2024-06-06","81","88","74"
"IN099999901","PORT BLAIR, IN","2024-06-07","83","87","76"
"IN099999901","PORT BLAIR, IN","2024-06-08","83","89",
"IN099999901","PORT BLAIR, IN","2024-06-09","81","85",
"IN099999901","PORT BLAIR, IN","2024-06-10","79","84","74"
"IN099999901","PORT BLAIR, IN","2024-06-11","83","85","75"
"IN099999901","PORT BLAIR, IN","2024-06-12","84","87",
"IN099999901","PORT BLAIR, IN","2024-06-13","84","86","80"
"IN099999901","PORT BLAIR, IN","2024-06-14","84","88","80"
"IN099999901","PORT BLAIR, IN","2024-06-15","84","89","80"
"IN099999901","PORT BLAIR, IN","2024-06-16","84","90","80"
"IN099999901","PORT BLAIR, IN","2024-06-17","84","90","80"
"IN099999901","PORT BLAIR, IN","2024-06-18","84","87",
"IN099999901","PORT BLAIR, IN","2024-06-19","83","89",
"IN099999901","PORT BLAIR, IN","2024-06-20","82","88",
"IN099999901","PORT BLAIR, IN","2024-06-21","78",,"75"
"IN099999901","PORT BLAIR, IN","2024-06-22","79","84","76"
"IN099999901","PORT BLAIR, IN","2024-06-23","78","85","76"
"IN099999901","PORT BLAIR, IN","2024-06-24","78","81","74"
"IN099999901","PORT BLAIR, IN","2024-06-25","80",,"74"
"IN099999901","PORT BLAIR, IN","2024-06-26","78","79","74"
"IN099999901","PORT BLAIR, IN","2024-06-27","80","83","75"
"IN099999901","PORT BLAIR, IN","2024-06-28","81","87","77"
"IN099999901","PORT BLAIR, IN","2024-06-29","79",,"76"
"IN099999901","PORT BLAIR, IN","2024-06-30","81","86","76"
"IN099999901","PORT BLAIR, IN","2024-07-01","83","88","78"
"IN099999901","PORT BLAIR, IN","2024-07-02","83",,"78"
"IN099999901","PORT BLAIR, IN","2024-07-03","78",,
"IN099999901","PORT BLAIR, IN","2024-07-04","80","83","76"
"IN099999901","PORT BLAIR, IN","2024-07-05","79","83","72"
"IN099999901","PORT BLAIR, IN","2024-07-06","77","85","74"
"IN099999901","PORT BLAIR, IN","2024-07-07","81","86","76"
"IN099999901","PORT BLAIR, IN","2024-07-08","80","86",
"IN099999901","PORT BLAIR, IN","2024-07-09","81","87","74"
"IN099999901","PORT BLAIR, IN","2024-07-10","82","89",
"IN099999901","PORT BLAIR, IN","2024-07-11","80","86","75"
"IN099999901","PORT BLAIR, IN","2024-07-12","80","87","76"
"IN099999901","PORT BLAIR, IN","2024-07-13","78","82","75"
"IN099999901","PORT BLAIR, IN","2024-07-14","80",,
"IN099999901","PORT BLAIR, IN","2024-07-15","80","86","75"
"IN099999901","PORT BLAIR, IN","2024-07-16","79","86","77"
"IN099999901","PORT BLAIR, IN","2024-07-17","82","85","74"
"IN099999901","PORT BLAIR, IN","2024-07-18","82","85",
"IN099999901","PORT BLAIR, IN","2024-07-19","83",,"78"
"IN099999901","PORT BLAIR, IN","2024-07-20","84","88",
"IN099999901","PORT BLAIR, IN","2024-07-21","83","86","81"
"IN099999901","PORT BLAIR, IN","2024-07-22","83","87","81"
"IN099999901","PORT BLAIR, IN","2024-07-23","83","86","78"
"IN099999901","PORT BLAIR, IN","2024-07-24","82","87","78"
"IN099999901","PORT BLAIR, IN","2024-07-25","83",,"76"
"IN099999901","PORT BLAIR, IN","2024-07-26","84",,"80"
"IN099999901","PORT BLAIR, IN","2024-07-27","84",,"83"
"IN099999901","PORT BLAIR, IN","2024-07-28","83","85","81"
"IN099999901","PORT BLAIR, IN","2024-07-29","83","88",
"IN099999901","PORT BLAIR, IN","2024-07-30","81","87",
"IN099999901","PORT BLAIR, IN","2024-07-31","83","87","79"
"IN099999901","PORT BLAIR, IN","2024-08-01","81","86","78"
"IN099999901","PORT BLAIR, IN","2024-08-02","80",,
"IN099999901","PORT BLAIR, IN","2024-08-03","80","84","76"
"IN099999901","PORT BLAIR, IN","2024-08-04","79",,"74"
"IN099999901","PORT BLAIR, IN","2024-08-05","80","87","77"
"IN099999901","PORT BLAIR, IN","2024-08-06","78","81","76"
"IN099999901","PORT BLAIR, IN","2024-08-07","80","87","76"
"IN099999901","PORT BLAIR, IN","2024-08-08","82",,"77"
"IN099999901","PORT BLAIR, IN","2024-08-09","83","89","78"
"IN099999901","PORT BLAIR, IN","2024-08-10","83","89","78"
"IN099999901","PORT BLAIR, IN","2024-08-11","82",,"79"
"IN099999901","PORT BLAIR, IN","2024-08-13","81","88",
"IN099999901","PORT BLAIR, IN","2024-08-14","80",,"76"
"IN099999901","PORT BLAIR, IN","2024-08-15","83","88","77"
"IN099999901","PORT BLAIR, IN","2024-08-16","80",,
"IN099999901","PORT BLAIR, IN","2024-08-17","82","89",
"IN099999901","PORT BLAIR, IN","2024-08-18","79",,"75"
"IN099999901","PORT BLAIR, IN","2024-08-19","80","86","77"
"IN099999901","PORT BLAIR, IN","2024-08-20","81",,"78"
"IN099999901","PORT BLAIR, IN","2024-08-21","82","88","78"
"IN099999901","PORT BLAIR, IN","2024-08-22","79","82","76"
"IN099999901","PORT BLAIR, IN","2024-08-23","82",,"77"
"IN099999901","PORT BLAIR, IN","2024-08-24","83","88","79"
"IN099999901","PORT BLAIR, IN","2024-08-25","83","90","78"
"IN099999901","PORT BLAIR, IN","2024-08-26","80","88","75"
"IN099999901","PORT BLAIR, IN","2024-08-27","77",,"75"
"IN099999901","PORT BLAIR, IN","2024-08-28","78","87","74"
"IN099999901","PORT BLAIR, IN","2024-08-29","80","86","75"
"IN099999901","PORT BLAIR, IN","2024-08-30","79","86","76"
"IN099999901","PORT BLAIR, IN","2024-08-31","79","84","74"
"IN099999901","PORT BLAIR, IN","2024-09-01","80","85","76"
"IN099999901","PORT BLAIR, IN","2024-09-02","80","84",
"IN099999901","PORT BLAIR, IN","2024-09-03","76",,
"IN099999901","PORT BLAIR, IN","2024-09-04","80",,"74"
"IN099999901","PORT BLAIR, IN","2024-09-05","82",,"74"
"IN099999901","PORT BLAIR, IN","2024-09-06","83","86","80"
"IN099999901","PORT BLAIR, IN","2024-09-07","82","87",
"IN099999901","PORT BLAIR, IN","2024-09-08","83","87","76"
"IN099999901","PORT BLAIR, IN","2024-09-09","82","87","79"
"IN099999901","PORT BLAIR, IN","2024-09-10","82","86","79"
"IN099999901","PORT BLAIR, IN","2024-09-11","82","85","79"
"IN099999901","PORT BLAIR, IN","2024-09-12","82","89","79"
"IN099999901","PORT BLAIR, IN","2024-09-13","83",,"80"
"IN099999901","PORT BLAIR, IN","2024-09-14","82","88","78"
"IN099999901","PORT BLAIR, IN","2024-09-15","83","88","79"
"IN099999901","PORT BLAIR, IN","2024-09-16","83",,
"IN099999901","PORT BLAIR, IN","2024-09-17","82",,"75"
"IN099999901","PORT BLAIR, IN","2024-09-18","79",,
"IN099999901","PORT BLAIR, IN","2024-09-19","80","85","74"
"IN099999901","PORT BLAIR, IN","2024-09-20","78","83","75"
"IN099999901","PORT BLAIR, IN","2024-09-21","79",,"75"
"IN099999901","PORT BLAIR, IN","2024-09-22","82",,"75"
"IN099999901","PORT BLAIR, IN","2024-09-23","83","88","77"
"IN099999901","PORT BLAIR, IN","2024-09-24","81",,"77"
"IN099999901","PORT BLAIR, IN","2024-09-25","81",,"76"
"IN099999901","PORT BLAIR, IN","2024-09-26","81","87",
"IN099999901","PORT BLAIR, IN","2024-09-27","82","87","77"
"IN099999901","PORT BLAIR, IN","2024-09-28","83","89","77"
"IN099999901","PORT BLAIR, IN","2024-09-29","83","90","78"
"IN099999901","PORT BLAIR, IN","2024-09-30","83",,"75"
"IN099999901","PORT BLAIR, IN","2024-10-01","81",,
"IN099999901","PORT BLAIR, IN","2024-10-02","78","84",
"IN099999901","PORT BLAIR, IN","2024-10-03","79",,"75"
"IN099999901","PORT BLAIR, IN","2024-10-04","79","87","75"
"IN099999901","PORT BLAIR, IN","2024-10-05","81","89","76"
"IN099999901","PORT BLAIR, IN","2024-10-06","81",,"76"
"IN099999901","PORT BLAIR, IN","2024-10-07","81","85","78"
"IN099999901","PORT BLAIR, IN","2024-10-08","83","88",
"IN099999901","PORT BLAIR, IN","2024-10-09","82","88","77"
"IN099999901","PORT BLAIR, IN","2024-10-10","82","87","77"
"IN099999901","PORT BLAIR, IN","2024-10-11","82",,"78"
"IN099999901","PORT BLAIR, IN","2024-10-12","83","89","77"
"IN099999901","PORT BLAIR, IN","2024-10-13","83",,"78"
"IN099999901","PORT BLAIR, IN","2024-10-14","83","88","79"
"IN099999901","PORT BLAIR, IN","2024-10-15","82","88","78"
"IN099999901","PORT BLAIR, IN","2024-10-16","81","89",
"IN099999901","PORT BLAIR, IN","2024-10-17","80","87",
"IN099999901","PORT BLAIR, IN","2024-10-18","81",,"76"
"IN099999901","PORT BLAIR, IN","2024-10-19","78","84",
"IN099999901","PORT BLAIR, IN","2024-10-20","79","84","75"
"IN099999901","PORT BLAIR, IN","2024-10-21","80","85","75"
"IN099999901","PORT BLAIR, IN","2024-10-22","76","83","74"
"IN099999901","PORT BLAIR, IN","2024-10-23","79",,"74"
"IN099999901","PORT BLAIR, IN","2024-10-24","80","87","77"
"IN099999901","PORT BLAIR, IN","2024-10-25","81","89","76"
"IN099999901","PORT BLAIR, IN","2024-10-26","81","89","76"
"IN099999901","PORT BLAIR, IN","2024-10-27","82",,"77"
"IN099999901","PORT BLAIR, IN","2024-10-28","83","90","77"
"IN099999901","PORT BLAIR, IN","2024-10-29","82","91","76"
"IN099999901","PORT BLAIR, IN","2024-10-30","82","89","76"
"IN099999901","PORT BLAIR, IN","2024-10-31","82",,"76"
"IN099999901","PORT BLAIR, IN","2024-11-01","78","89",
"IN099999901","PORT BLAIR, IN","2024-11-02","81","89","74"
"IN099999901","PORT BLAIR, IN","2024-11-03","82",,"76"
"IN099999901","PORT BLAIR, IN","2024-11-04","81",,"76"
"IN099999901","PORT BLAIR, IN","2024-11-05","77","83","75"
"IN099999901","PORT BLAIR, IN","2024-11-06","79","85","74"
"IN099999901","PORT BLAIR, IN","2024-11-07","79","87","75"
"IN099999901","PORT BLAIR, IN","2024-11-08","79",,"74"
"IN099999901","PORT BLAIR, IN","2024-11-09","81","89","76"
"IN099999901","PORT BLAIR, IN","2024-11-10","83",,"77"
